GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
48119,2016,Delta County,Texas,5223.0,16.02,525.0,22.41,593.0,42432.0,73600.0,29.9,81.24,8.16,6.84,0.44,0.75,0.0,2.51,0.08,0.0,0.0,0.0,0.0,0,0,0
48121,2000,Denton County,Texas,432976.0,6.62,56384.0,35.55,725.0,58216.0,133200.0,25.1,75.95,5.77,12.15,0.48,4.0,0.04,1.47,0.13,,,,,0,0,0
48121,2001,Denton County,Texas,432976.0,6.62,59087.0,35.55,725.0,58216.0,133200.0,25.1,75.95,5.77,12.15,0.48,4.0,0.04,1.47,0.13,3045.0,1548.0,2.62,5.15,0,0,0
48121,2002,Denton County,Texas,432976.0,6.62,61790.0,35.55,725.0,58216.0,133200.0,25.1,75.95,5.77,12.15,0.48,4.0,0.04,1.47,0.13,3708.0,2155.0,3.49,6.0,0,0,0
48121,2003,Denton County,Texas,432976.0,6.62,64493.0,35.55,725.0,58216.0,133200.0,25.1,75.95,5.77,12.15,0.48,4.0,0.04,1.47,0.13,4467.0,2493.0,3.87,6.93,0,0,0
48121,2004,Denton County,Texas,432976.0,6.62,67197.0,35.55,725.0,58216.0,133200.0,25.1,75.95,5.77,12.15,0.48,4.0,0.04,1.47,0.13,4927.0,2700.0,4.02,7.33,0,0,0
48121,2005,Denton County,Texas,611842.0,4.89,69900.0,33.34,874.0,70002.0,170900.0,27.8,68.23,7.27,16.59,0.3,5.5,0.07,1.87,0.16,4909.0,2706.0,3.87,7.02,0,0,0
48121,2006,Denton County,Texas,611842.0,4.89,72603.0,33.34,874.0,70002.0,170900.0,27.8,68.23,7.27,16.59,0.3,5.5,0.07,1.87,0.16,4989.0,2824.0,3.89,6.87,0,0,0
48121,2007,Denton County,Texas,611842.0,4.89,75306.0,33.34,874.0,70002.0,170900.0,27.8,68.23,7.27,16.59,0.3,5.5,0.07,1.87,0.16,5485.0,2767.0,3.67,7.28,0,0,0
48121,2008,Denton County,Texas,611842.0,4.89,78009.0,33.34,874.0,70002.0,170900.0,27.8,68.23,7.27,16.59,0.3,5.5,0.07,1.87,0.16,5256.0,3037.0,3.89,6.74,0,0,0
48121,2009,Denton County,Texas,611842.0,4.89,80712.0,33.34,874.0,70002.0,170900.0,27.8,68.23,7.27,16.59,0.3,5.5,0.07,1.87,0.16,3646.0,2216.0,2.75,4.52,1,0,0
48121,2010,Denton County,Texas,662614.0,5.33,83416.0,34.71,921.0,72939.0,182200.0,28.3,64.42,8.15,18.24,0.47,6.5,0.06,1.97,0.18,6469.0,2282.0,2.74,7.76,0,0,0
48121,2011,Denton County,Texas,731851.0,5.84,86828.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,7069.0,2610.0,3.01,8.14,0,0,0
48121,2012,Denton County,Texas,731851.0,5.84,90240.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,6724.0,2485.0,2.75,7.45,0,0,0
48121,2013,Denton County,Texas,731851.0,5.84,93652.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,6463.0,2385.0,2.55,6.9,0,0,0
48121,2014,Denton County,Texas,731851.0,5.84,97064.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,5830.0,2268.0,2.34,6.01,0,0,0
48121,2015,Denton County,Texas,731851.0,5.84,100476.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,6831.0,2339.0,2.33,6.8,0,0,0
48121,2016,Denton County,Texas,731851.0,5.84,103888.0,35.61,991.0,75050.0,197600.0,28.2,62.11,8.68,18.85,0.28,7.27,0.07,2.53,0.21,7019.0,2502.0,2.41,6.76,0,0,0
48123,2000,DeWitt County,Texas,20013.0,19.63,1693.0,23.49,344.0,28714.0,47100.0,23.4,60.8,10.78,27.24,0.31,0.17,0.02,0.63,0.03,11.0,11.0,0.65,0.65,0,0,0
48123,2001,DeWitt County,Texas,20013.0,19.63,1710.0,23.49,344.0,28714.0,47100.0,23.4,60.8,10.78,27.24,0.31,0.17,0.02,0.63,0.03,18.0,18.0,1.05,1.05,0,0,0
48123,2002,DeWitt County,Texas,20013.0,19.63,1726.0,23.49,344.0,28714.0,47100.0,23.4,60.8,10.78,27.24,0.31,0.17,0.02,0.63,0.03,4.0,4.0,0.23,0.23,0,0,0
48123,2003,DeWitt County,Texas,20013.0,19.63,1743.0,23.49,344.0,28714.0,47100.0,23.4,60.8,10.78,27.24,0.31,0.17,0.02,0.63,0.03,4.0,4.0,0.23,0.23,0,0,0
48123,2004,DeWitt County,Texas,20013.0,19.63,1759.0,23.49,344.0,28714.0,47100.0,23.4,60.8,10.78,27.24,0.31,0.17,0.02,0.63,0.03,7.0,7.0,0.4,0.4,0,0,0
48123,2005,DeWitt County,Texas,19821.0,11.6,1776.0,23.27,528.0,37621.0,67400.0,25.3,58.3,11.03,30.0,0.11,0.27,0.06,0.23,0.0,7.0,7.0,0.39,0.39,0,0,0
48123,2006,DeWitt County,Texas,19821.0,11.6,1793.0,23.27,528.0,37621.0,67400.0,25.3,58.3,11.03,30.0,0.11,0.27,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0,0,0
48123,2007,DeWitt County,Texas,19821.0,11.6,1809.0,23.27,528.0,37621.0,67400.0,25.3,58.3,11.03,30.0,0.11,0.27,0.06,0.23,0.0,18.0,18.0,0.99,0.99,0,0,0
48123,2008,DeWitt County,Texas,19821.0,11.6,1826.0,23.27,528.0,37621.0,67400.0,25.3,58.3,11.03,30.0,0.11,0.27,0.06,0.23,0.0,39.0,39.0,2.14,2.14,0,0,0
48123,2009,DeWitt County,Texas,19821.0,11.6,1842.0,23.27,528.0,37621.0,67400.0,25.3,58.3,11.03,30.0,0.11,0.27,0.06,0.23,0.0,33.0,33.0,1.79,1.79,0,0,0
48123,2010,DeWitt County,Texas,20097.0,11.43,1859.0,25.1,570.0,45457.0,76400.0,25.2,57.13,8.86,32.35,0.21,0.22,0.0,0.74,0.48,39.0,37.0,1.99,2.1,0,0,0
48123,2011,DeWitt County,Texas,20540.0,12.79,1904.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,26.0,26.0,1.37,1.37,0,0,0
48123,2012,DeWitt County,Texas,20540.0,12.79,1948.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,32.0,31.0,1.59,1.64,0,0,0
48123,2013,DeWitt County,Texas,20540.0,12.79,1993.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,30.0,29.0,1.46,1.51,0,0,0
48123,2014,DeWitt County,Texas,20540.0,12.79,2038.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,16.0,15.0,0.74,0.79,1,0,0
48123,2015,DeWitt County,Texas,20540.0,12.79,2082.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,22.0,5.0,0.24,1.06,0,0,0
48123,2016,DeWitt County,Texas,20540.0,12.79,2127.0,23.86,640.0,49736.0,98200.0,27.2,56.33,9.55,33.65,0.08,0.09,0.0,0.31,0.0,20.0,4.0,0.19,0.94,0,1,0
48125,2000,Dickens County,Texas,2762.0,17.4,219.0,22.35,312.0,25898.0,22900.0,20.8,67.23,8.07,23.9,0.11,0.11,0.04,0.43,0.11,0.0,0.0,0.0,0.0,0,0,0
48125,2001,Dickens County,Texas,2762.0,17.4,220.0,22.35,312.0,25898.0,22900.0,20.8,67.23,8.07,23.9,0.11,0.11,0.04,0.43,0.11,0.0,0.0,0.0,0.0,0,0,0
48125,2002,Dickens County,Texas,2762.0,17.4,221.0,22.35,312.0,25898.0,22900.0,20.8,67.23,8.07,23.9,0.11,0.11,0.04,0.43,0.11,0.0,0.0,0.0,0.0,0,0,0
48125,2003,Dickens County,Texas,2762.0,17.4,222.0,22.35,312.0,25898.0,22900.0,20.8,67.23,8.07,23.9,0.11,0.11,0.04,0.43,0.11,0.0,0.0,0.0,0.0,0,0,0
48125,2004,Dickens County,Texas,2762.0,17.4,223.0,22.35,312.0,25898.0,22900.0,20.8,67.23,8.07,23.9,0.11,0.11,0.04,0.43,0.11,0.0,0.0,0.0,0.0,0,0,0
48125,2005,Dickens County,Texas,2479.0,22.28,224.0,20.23,436.0,28750.0,37200.0,24.0,60.67,2.99,34.33,1.25,0.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2006,Dickens County,Texas,2479.0,22.28,225.0,20.23,436.0,28750.0,37200.0,24.0,60.67,2.99,34.33,1.25,0.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2007,Dickens County,Texas,2479.0,22.28,226.0,20.23,436.0,28750.0,37200.0,24.0,60.67,2.99,34.33,1.25,0.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2008,Dickens County,Texas,2479.0,22.28,227.0,20.23,436.0,28750.0,37200.0,24.0,60.67,2.99,34.33,1.25,0.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2009,Dickens County,Texas,2479.0,22.28,228.0,20.23,436.0,28750.0,37200.0,24.0,60.67,2.99,34.33,1.25,0.32,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2010,Dickens County,Texas,2444.0,15.92,229.0,24.62,470.0,33950.0,39200.0,28.0,65.06,3.76,28.97,0.86,0.74,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2011,Dickens County,Texas,2281.0,15.71,232.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2012,Dickens County,Texas,2281.0,15.71,235.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2013,Dickens County,Texas,2281.0,15.71,239.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0,0
48125,2014,Dickens County,Texas,2281.0,15.71,242.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,1.0,0.0,0.0,0.41,0,0,0
48125,2015,Dickens County,Texas,2281.0,15.71,245.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,1.0,1.0,0.41,0.41,0,0,0
48125,2016,Dickens County,Texas,2281.0,15.71,248.0,25.17,481.0,39700.0,49600.0,15.0,66.86,6.09,26.39,0.18,0.04,0.0,0.44,0.0,1.0,0.0,0.0,0.4,0,0,0
48127,2000,Dimmit County,Texas,10248.0,33.24,864.0,26.12,337.0,21917.0,29000.0,29.8,13.17,0.65,84.97,0.22,0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2001,Dimmit County,Texas,10248.0,33.24,872.0,26.12,337.0,21917.0,29000.0,29.8,13.17,0.65,84.97,0.22,0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2002,Dimmit County,Texas,10248.0,33.24,880.0,26.12,337.0,21917.0,29000.0,29.8,13.17,0.65,84.97,0.22,0.66,0.0,0.31,0.0,1.0,1.0,0.11,0.11,0,0,0
48127,2003,Dimmit County,Texas,10248.0,33.24,888.0,26.12,337.0,21917.0,29000.0,29.8,13.17,0.65,84.97,0.22,0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2004,Dimmit County,Texas,10248.0,33.24,896.0,26.12,337.0,21917.0,29000.0,29.8,13.17,0.65,84.97,0.22,0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2005,Dimmit County,Texas,9833.0,35.09,904.0,33.39,478.0,24268.0,47200.0,29.3,14.17,0.49,84.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2006,Dimmit County,Texas,9833.0,35.09,911.0,33.39,478.0,24268.0,47200.0,29.3,14.17,0.49,84.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2007,Dimmit County,Texas,9833.0,35.09,919.0,33.39,478.0,24268.0,47200.0,29.3,14.17,0.49,84.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2008,Dimmit County,Texas,9833.0,35.09,927.0,33.39,478.0,24268.0,47200.0,29.3,14.17,0.49,84.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2009,Dimmit County,Texas,9833.0,35.09,935.0,33.39,478.0,24268.0,47200.0,29.3,14.17,0.49,84.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2010,Dimmit County,Texas,9996.0,22.25,943.0,27.57,534.0,32960.0,47900.0,23.8,12.17,0.81,86.19,0.07,0.51,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0,0,0
48127,2011,Dimmit County,Texas,10682.0,13.91,989.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2012,Dimmit County,Texas,10682.0,13.91,1034.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2013,Dimmit County,Texas,10682.0,13.91,1080.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2014,Dimmit County,Texas,10682.0,13.91,1125.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2015,Dimmit County,Texas,10682.0,13.91,1171.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48127,2016,Dimmit County,Texas,10682.0,13.91,1216.0,30.91,649.0,36825.0,58200.0,22.5,13.71,0.32,85.75,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2000,Donley County,Texas,3828.0,15.91,399.0,25.29,321.0,29006.0,46100.0,22.6,88.09,3.94,6.35,0.76,0.1,0.0,0.76,0.0,2.0,2.0,0.5,0.5,0,0,0
48129,2001,Donley County,Texas,3828.0,15.91,401.0,25.29,321.0,29006.0,46100.0,22.6,88.09,3.94,6.35,0.76,0.1,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2002,Donley County,Texas,3828.0,15.91,402.0,25.29,321.0,29006.0,46100.0,22.6,88.09,3.94,6.35,0.76,0.1,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2003,Donley County,Texas,3828.0,15.91,404.0,25.29,321.0,29006.0,46100.0,22.6,88.09,3.94,6.35,0.76,0.1,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2004,Donley County,Texas,3828.0,15.91,405.0,25.29,321.0,29006.0,46100.0,22.6,88.09,3.94,6.35,0.76,0.1,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2005,Donley County,Texas,3703.0,9.63,407.0,25.81,550.0,36250.0,49200.0,34.3,83.34,5.0,8.64,0.0,1.3,1.62,0.11,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2006,Donley County,Texas,3703.0,9.63,408.0,25.81,550.0,36250.0,49200.0,34.3,83.34,5.0,8.64,0.0,1.3,1.62,0.11,0.0,3.0,3.0,0.74,0.74,0,0,0
48129,2007,Donley County,Texas,3703.0,9.63,410.0,25.81,550.0,36250.0,49200.0,34.3,83.34,5.0,8.64,0.0,1.3,1.62,0.11,0.0,3.0,2.0,0.49,0.73,0,0,0
48129,2008,Donley County,Texas,3703.0,9.63,411.0,25.81,550.0,36250.0,49200.0,34.3,83.34,5.0,8.64,0.0,1.3,1.62,0.11,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2009,Donley County,Texas,3703.0,9.63,413.0,25.81,550.0,36250.0,49200.0,34.3,83.34,5.0,8.64,0.0,1.3,1.62,0.11,0.0,1.0,1.0,0.24,0.24,0,0,0
48129,2010,Donley County,Texas,3677.0,8.75,414.0,27.29,572.0,41875.0,55900.0,22.9,85.29,4.43,8.4,0.41,0.24,0.05,1.17,0.0,2.0,2.0,0.48,0.48,0,0,0
48129,2011,Donley County,Texas,3588.0,13.48,417.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,2.0,2.0,0.48,0.48,0,0,0
48129,2012,Donley County,Texas,3588.0,13.48,421.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,1.0,1.0,0.24,0.24,0,0,0
48129,2013,Donley County,Texas,3588.0,13.48,424.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2014,Donley County,Texas,3588.0,13.48,427.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,1.0,1.0,0.23,0.23,0,0,0
48129,2015,Donley County,Texas,3588.0,13.48,431.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,0.0,0.0,0.0,0.0,0,0,0
48129,2016,Donley County,Texas,3588.0,13.48,434.0,23.8,494.0,36681.0,59900.0,27.3,82.47,5.66,10.09,0.61,0.42,0.06,0.7,0.0,0.0,0.0,0.0,0.0,0,0,0
48131,2000,Duval County,Texas,13120.0,27.17,830.0,19.08,292.0,22416.0,28600.0,22.9,11.07,0.43,87.99,0.17,0.09,0.0,0.18,0.08,0.0,0.0,0.0,0.0,0,0,0
48131,2001,Duval County,Texas,13120.0,27.17,839.0,19.08,292.0,22416.0,28600.0,22.9,11.07,0.43,87.99,0.17,0.09,0.0,0.18,0.08,6.0,3.0,0.36,0.72,0,0,0
48131,2002,Duval County,Texas,13120.0,27.17,848.0,19.08,292.0,22416.0,28600.0,22.9,11.07,0.43,87.99,0.17,0.09,0.0,0.18,0.08,2.0,1.0,0.12,0.24,0,0,0
48131,2003,Duval County,Texas,13120.0,27.17,856.0,19.08,292.0,22416.0,28600.0,22.9,11.07,0.43,87.99,0.17,0.09,0.0,0.18,0.08,4.0,4.0,0.47,0.47,0,0,0
48131,2004,Duval County,Texas,13120.0,27.17,865.0,19.08,292.0,22416.0,28600.0,22.9,11.07,0.43,87.99,0.17,0.09,0.0,0.18,0.08,0.0,0.0,0.0,0.0,0,0,0
48131,2005,Duval County,Texas,12199.0,24.5,874.0,25.75,454.0,26117.0,49700.0,27.8,10.71,1.13,87.61,0.32,0.0,0.02,0.21,0.0,1.0,1.0,0.11,0.11,0,0,0
48131,2006,Duval County,Texas,12199.0,24.5,883.0,25.75,454.0,26117.0,49700.0,27.8,10.71,1.13,87.61,0.32,0.0,0.02,0.21,0.0,1.0,1.0,0.11,0.11,0,0,0
48131,2007,Duval County,Texas,12199.0,24.5,892.0,25.75,454.0,26117.0,49700.0,27.8,10.71,1.13,87.61,0.32,0.0,0.02,0.21,0.0,1.0,1.0,0.11,0.11,0,0,0
48131,2008,Duval County,Texas,12199.0,24.5,900.0,25.75,454.0,26117.0,49700.0,27.8,10.71,1.13,87.61,0.32,0.0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0
48131,2009,Duval County,Texas,12199.0,24.5,909.0,25.75,454.0,26117.0,49700.0,27.8,10.71,1.13,87.61,0.32,0.0,0.02,0.21,0.0,1.0,1.0,0.11,0.11,0,0,0
48131,2010,Duval County,Texas,11782.0,17.71,918.0,22.44,620.0,35167.0,50700.0,22.1,10.24,0.73,88.47,0.15,0.14,0.04,0.17,0.05,1.0,1.0,0.11,0.11,0,0,0
48131,2011,Duval County,Texas,11577.0,20.63,936.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,3.0,3.0,0.32,0.32,0,0,0
48131,2012,Duval County,Texas,11577.0,20.63,954.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,4.0,4.0,0.42,0.42,0,0,0
48131,2013,Duval County,Texas,11577.0,20.63,973.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,3.0,3.0,0.31,0.31,0,0,0
48131,2014,Duval County,Texas,11577.0,20.63,991.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,1.0,1.0,0.1,0.1,0,0,0
48131,2015,Duval County,Texas,11577.0,20.63,1009.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,2.0,1.0,0.1,0.2,0,0,0
48131,2016,Duval County,Texas,11577.0,20.63,1027.0,30.05,686.0,33939.0,52800.0,23.7,10.01,0.86,88.54,0.22,0.37,0.0,0.01,0.0,2.0,2.0,0.19,0.19,0,0,0
48133,2000,Eastland County,Texas,18297.0,16.81,1707.0,23.32,360.0,26832.0,33100.0,23.7,85.73,2.17,10.8,0.33,0.2,0.01,0.68,0.08,,,,,0,0,0
48133,2001,Eastland County,Texas,18297.0,16.81,1731.0,23.32,360.0,26832.0,33100.0,23.7,85.73,2.17,10.8,0.33,0.2,0.01,0.68,0.08,,,,,0,0,0
48133,2002,Eastland County,Texas,18297.0,16.81,1754.0,23.32,360.0,26832.0,33100.0,23.7,85.73,2.17,10.8,0.33,0.2,0.01,0.68,0.08,,,,,0,0,0
48133,2003,Eastland County,Texas,18297.0,16.81,1778.0,23.32,360.0,26832.0,33100.0,23.7,85.73,2.17,10.8,0.33,0.2,0.01,0.68,0.08,,,,,0,0,0
48133,2004,Eastland County,Texas,18297.0,16.81,1801.0,23.32,360.0,26832.0,33100.0,23.7,85.73,2.17,10.8,0.33,0.2,0.01,0.68,0.08,,,,,0,0,0
48133,2005,Eastland County,Texas,18260.0,15.51,1825.0,25.18,488.0,33149.0,55900.0,26.6,81.31,3.14,14.43,0.13,0.0,0.07,0.85,0.07,,,,,0,0,0
48133,2006,Eastland County,Texas,18260.0,15.51,1849.0,25.18,488.0,33149.0,55900.0,26.6,81.31,3.14,14.43,0.13,0.0,0.07,0.85,0.07,,,,,0,0,0
48133,2007,Eastland County,Texas,18260.0,15.51,1872.0,25.18,488.0,33149.0,55900.0,26.6,81.31,3.14,14.43,0.13,0.0,0.07,0.85,0.07,,,,,0,0,0
48133,2008,Eastland County,Texas,18260.0,15.51,1896.0,25.18,488.0,33149.0,55900.0,26.6,81.31,3.14,14.43,0.13,0.0,0.07,0.85,0.07,,,,,0,0,0
48133,2009,Eastland County,Texas,18260.0,15.51,1919.0,25.18,488.0,33149.0,55900.0,26.6,81.31,3.14,14.43,0.13,0.0,0.07,0.85,0.07,,,,,0,0,0
48133,2010,Eastland County,Texas,18583.0,17.85,1943.0,26.03,568.0,35044.0,67300.0,25.7,82.18,1.71,14.38,0.5,0.33,0.04,0.81,0.04,,,,,0,0,0
48133,2011,Eastland County,Texas,18328.0,14.82,1986.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48133,2012,Eastland County,Texas,18328.0,14.82,2028.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48133,2013,Eastland County,Texas,18328.0,14.82,2071.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48133,2014,Eastland County,Texas,18328.0,14.82,2114.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48133,2015,Eastland County,Texas,18328.0,14.82,2156.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48133,2016,Eastland County,Texas,18328.0,14.82,2199.0,27.72,539.0,34888.0,60100.0,19.8,80.24,2.82,14.8,0.16,0.36,0.0,1.58,0.04,,,,,0,0,0
48135,2000,Ector County,Texas,121123.0,18.71,13759.0,31.38,400.0,31152.0,47700.0,23.4,51.33,4.43,42.36,0.43,0.61,0.03,0.78,0.02,177.0,171.0,1.24,1.29,1,0,0
48135,2001,Ector County,Texas,121123.0,18.71,13957.0,31.38,400.0,31152.0,47700.0,23.4,51.33,4.43,42.36,0.43,0.61,0.03,0.78,0.02,233.0,228.0,1.63,1.67,1,0,0
48135,2002,Ector County,Texas,121123.0,18.71,14155.0,31.38,400.0,31152.0,47700.0,23.4,51.33,4.43,42.36,0.43,0.61,0.03,0.78,0.02,341.0,325.0,2.3,2.41,0,0,0
48135,2003,Ector County,Texas,121123.0,18.71,14353.0,31.38,400.0,31152.0,47700.0,23.4,51.33,4.43,42.36,0.43,0.61,0.03,0.78,0.02,336.0,324.0,2.26,2.34,1,0,0
48135,2004,Ector County,Texas,121123.0,18.71,14551.0,31.38,400.0,31152.0,47700.0,23.4,51.33,4.43,42.36,0.43,0.61,0.03,0.78,0.02,341.0,326.0,2.24,2.34,1,0,0
48135,2005,Ector County,Texas,128988.0,14.15,14749.0,30.67,636.0,44322.0,67700.0,24.4,44.05,3.99,49.6,0.17,0.74,0.04,1.27,0.14,412.0,339.0,2.3,2.79,1,0,0
48135,2006,Ector County,Texas,128988.0,14.15,14946.0,30.67,636.0,44322.0,67700.0,24.4,44.05,3.99,49.6,0.17,0.74,0.04,1.27,0.14,447.0,384.0,2.57,2.99,0,0,0
48135,2007,Ector County,Texas,128988.0,14.15,15144.0,30.67,636.0,44322.0,67700.0,24.4,44.05,3.99,49.6,0.17,0.74,0.04,1.27,0.14,584.0,473.0,3.12,3.86,0,0,0
48135,2008,Ector County,Texas,128988.0,14.15,15342.0,30.67,636.0,44322.0,67700.0,24.4,44.05,3.99,49.6,0.17,0.74,0.04,1.27,0.14,576.0,485.0,3.16,3.75,0,0,0
48135,2009,Ector County,Texas,128988.0,14.15,15540.0,30.67,636.0,44322.0,67700.0,24.4,44.05,3.99,49.6,0.17,0.74,0.04,1.27,0.14,607.0,563.0,3.62,3.91,1,0,0
48135,2010,Ector County,Texas,137130.0,12.8,15738.0,32.32,740.0,50851.0,88300.0,25.9,41.06,4.08,52.75,0.45,0.73,0.08,0.8,0.05,452.0,402.0,2.55,2.87,1,0,0
48135,2011,Ector County,Texas,149557.0,11.0,16457.0,33.69,903.0,57150.0,103200.0,24.8,36.97,4.0,56.52,0.25,0.84,0.0,1.3,0.12,560.0,520.0,3.16,3.4,1,0,0
48135,2012,Ector County,Texas,149557.0,11.0,17176.0,33.69,903.0,57150.0,103200.0,24.8,36.97,4.0,56.52,0.25,0.84,0.0,1.3,0.12,421.0,396.0,2.31,2.45,1,0,0
